category,clip_id,method,metric,status,reason,sampled_frames,has_reference,rows,ok_rows,normalized_gradient_mean_mean,normalized_gradient_mean_p50,normalized_gradient_mean_p95,normalized_gradient_mean_max,reference_gradient_mean_mean,reference_gradient_mean_p50,reference_gradient_mean_p95,reference_gradient_mean_max,gradient_magnitude_ratio_mean,gradient_magnitude_ratio_p50,gradient_magnitude_ratio_p95,gradient_magnitude_ratio_max,normalized_edge_density_mean,normalized_edge_density_p50,normalized_edge_density_p95,normalized_edge_density_max,reference_edge_density_mean,reference_edge_density_p50,reference_edge_density_p95,reference_edge_density_max,edge_precision_mean,edge_precision_p50,edge_precision_p95,edge_precision_max,edge_recall_mean,edge_recall_p50,edge_recall_p95,edge_recall_max,edge_preservation_index_mean,edge_preservation_index_p50,edge_preservation_index_p95,edge_preservation_index_max
hard,hard_04,optical_flow,detail,ok,,5,True,5,5,0.03278884291648865,0.03231748193502426,0.0404314823448658,0.042373016476631165,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,0.943657426108461,0.9894986264246778,1.0326995596902877,1.0374628466750562,0.006607831790123457,0.0062683256172839505,0.008079571759259259,0.00828173225308642,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.4485821313228618,0.43599015233112787,0.8555837889474412,0.9545650487110958,0.5214720495838188,0.5167674546454095,0.8456279543752294,0.9188763672522373,0.4783174990298432,0.47295454713943774,0.8494799790645504,0.9363807768865656
hard,hard_04,proposed,detail,ok,,5,True,5,5,0.03901163786649704,0.03659730404615402,0.04712176471948624,0.0486464723944664,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,1.1429289519436545,1.1864870859506855,1.3971962884330922,1.4487297544575006,0.007750964506172839,0.007686149691358024,0.009294077932098766,0.00933690200617284,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.18571717671980267,0.0611022157946387,0.5757908769440326,0.7043058781490084,0.20606800212447424,0.09089151034616129,0.540693960117043,0.6447630096121976,0.19107123074277965,0.0717242423599524,0.5549674759185257,0.6732204438225795
hard,hard_05,frame_wise,detail,ok,,5,True,5,5,0.032467440143227576,0.03182825818657875,0.03689366057515144,0.03794266656041145,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,0.9413073508687594,0.9592627892680928,1.0337385132949664,1.0342045679018113,0.006252121913580247,0.0064438657407407405,0.006608024691358025,0.006615547839506173,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.38761583730382193,0.25537764839074883,0.824030638864401,0.9524539877300614,0.43651968771203,0.3041093054549219,0.818782284906937,0.9287371561153464,0.40854371293866015,0.27476220507276417,0.8206036348080654,0.9404460687465697
hard,hard_05,optical_flow,detail,ok,,5,True,5,5,0.03278884291648865,0.03231748193502426,0.0404314823448658,0.042373016476631165,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,0.943657426108461,0.9894986264246778,1.0326995596902877,1.0374628466750562,0.006607831790123457,0.0062683256172839505,0.008079571759259259,0.00828173225308642,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.4485821313228618,0.43599015233112787,0.8555837889474412,0.9545650487110958,0.5214720495838188,0.5167674546454095,0.8456279543752294,0.9188763672522373,0.4783174990298432,0.47295454713943774,0.8494799790645504,0.9363807768865656
hard,hard_05,proposed,detail,ok,,5,True,5,5,0.03901163786649704,0.03659730404615402,0.04712176471948624,0.0486464723944664,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,1.1429289519436545,1.1864870859506855,1.3971962884330922,1.4487297544575006,0.007750964506172839,0.007686149691358024,0.009294077932098766,0.00933690200617284,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.18571717671980267,0.0611022157946387,0.5757908769440326,0.7043058781490084,0.20606800212447424,0.09089151034616129,0.540693960117043,0.6447630096121976,0.19107123074277965,0.0717242423599524,0.5549674759185257,0.6732204438225795
hard,hard_06,frame_wise,detail,ok,,5,True,5,5,0.032467440143227576,0.03182825818657875,0.03689366057515144,0.03794266656041145,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,0.9413073508687594,0.9592627892680928,1.0337385132949664,1.0342045679018113,0.006252121913580247,0.0064438657407407405,0.006608024691358025,0.006615547839506173,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.38761583730382193,0.25537764839074883,0.824030638864401,0.9524539877300614,0.43651968771203,0.3041093054549219,0.818782284906937,0.9287371561153464,0.40854371293866015,0.27476220507276417,0.8206036348080654,0.9404460687465697
hard,hard_06,optical_flow,detail,ok,,5,True,5,5,0.03278884291648865,0.03231748193502426,0.0404314823448658,0.042373016476631165,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,0.943657426108461,0.9894986264246778,1.0326995596902877,1.0374628466750562,0.006607831790123457,0.0062683256172839505,0.008079571759259259,0.00828173225308642,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.4485821313228618,0.43599015233112787,0.8555837889474412,0.9545650487110958,0.5214720495838188,0.5167674546454095,0.8456279543752294,0.9188763672522373,0.4783174990298432,0.47295454713943774,0.8494799790645504,0.9363807768865656
hard,hard_06,proposed,detail,ok,,5,True,5,5,0.03901163786649704,0.03659730404615402,0.04712176471948624,0.0486464723944664,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,1.1429289519436545,1.1864870859506855,1.3971962884330922,1.4487297544575006,0.007750964506172839,0.007686149691358024,0.009294077932098766,0.00933690200617284,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.18571717671980267,0.0611022157946387,0.5757908769440326,0.7043058781490084,0.20606800212447424,0.09089151034616129,0.540693960117043,0.6447630096121976,0.19107123074277965,0.0717242423599524,0.5549674759185257,0.6732204438225795
hard,hard_07,frame_wise,detail,ok,,5,True,5,5,0.032467440143227576,0.03182825818657875,0.03689366057515144,0.03794266656041145,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,0.9413073508687594,0.9592627892680928,1.0337385132949664,1.0342045679018113,0.006252121913580247,0.0064438657407407405,0.006608024691358025,0.006615547839506173,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.38761583730382193,0.25537764839074883,0.824030638864401,0.9524539877300614,0.43651968771203,0.3041093054549219,0.818782284906937,0.9287371561153464,0.40854371293866015,0.27476220507276417,0.8206036348080654,0.9404460687465697
hard,hard_07,optical_flow,detail,ok,,5,True,5,5,0.03278884291648865,0.03231748193502426,0.0404314823448658,0.042373016476631165,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,0.943657426108461,0.9894986264246778,1.0326995596902877,1.0374628466750562,0.006607831790123457,0.0062683256172839505,0.008079571759259259,0.00828173225308642,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.4485821313228618,0.43599015233112787,0.8555837889474412,0.9545650487110958,0.5214720495838188,0.5167674546454095,0.8456279543752294,0.9188763672522373,0.4783174990298432,0.47295454713943774,0.8494799790645504,0.9363807768865656
hard,hard_07,proposed,detail,ok,,5,True,5,5,0.03901163786649704,0.03659730404615402,0.04712176471948624,0.0486464723944664,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,1.1429289519436545,1.1864870859506855,1.3971962884330922,1.4487297544575006,0.007750964506172839,0.007686149691358024,0.009294077932098766,0.00933690200617284,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.18571717671980267,0.0611022157946387,0.5757908769440326,0.7043058781490084,0.20606800212447424,0.09089151034616129,0.540693960117043,0.6447630096121976,0.19107123074277965,0.0717242423599524,0.5549674759185257,0.6732204438225795
hard,hard_08,frame_wise,detail,ok,,5,True,5,5,0.032467440143227576,0.03182825818657875,0.03689366057515144,0.03794266656041145,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,0.9413073508687594,0.9592627892680928,1.0337385132949664,1.0342045679018113,0.006252121913580247,0.0064438657407407405,0.006608024691358025,0.006615547839506173,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.38761583730382193,0.25537764839074883,0.824030638864401,0.9524539877300614,0.43651968771203,0.3041093054549219,0.818782284906937,0.9287371561153464,0.40854371293866015,0.27476220507276417,0.8206036348080654,0.9404460687465697
hard,hard_08,optical_flow,detail,ok,,5,True,5,5,0.03278884291648865,0.03231748193502426,0.0404314823448658,0.042373016476631165,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,0.943657426108461,0.9894986264246778,1.0326995596902877,1.0374628466750562,0.006607831790123457,0.0062683256172839505,0.008079571759259259,0.00828173225308642,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.4485821313228618,0.43599015233112787,0.8555837889474412,0.9545650487110958,0.5214720495838188,0.5167674546454095,0.8456279543752294,0.9188763672522373,0.4783174990298432,0.47295454713943774,0.8494799790645504,0.9363807768865656
hard,hard_08,proposed,detail,ok,,5,True,5,5,0.03901163786649704,0.03659730404615402,0.04712176471948624,0.0486464723944664,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,1.1429289519436545,1.1864870859506855,1.3971962884330922,1.4487297544575006,0.007750964506172839,0.007686149691358024,0.009294077932098766,0.00933690200617284,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.18571717671980267,0.0611022157946387,0.5757908769440326,0.7043058781490084,0.20606800212447424,0.09089151034616129,0.540693960117043,0.6447630096121976,0.19107123074277965,0.0717242423599524,0.5549674759185257,0.6732204438225795
hard,hard_09,frame_wise,detail,ok,,5,True,5,5,0.032467440143227576,0.03182825818657875,0.03689366057515144,0.03794266656041145,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,0.9413073508687594,0.9592627892680928,1.0337385132949664,1.0342045679018113,0.006252121913580247,0.0064438657407407405,0.006608024691358025,0.006615547839506173,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.38761583730382193,0.25537764839074883,0.824030638864401,0.9524539877300614,0.43651968771203,0.3041093054549219,0.818782284906937,0.9287371561153464,0.40854371293866015,0.27476220507276417,0.8206036348080654,0.9404460687465697
hard,hard_09,optical_flow,detail,ok,,5,True,5,5,0.03278884291648865,0.03231748193502426,0.0404314823448658,0.042373016476631165,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,0.943657426108461,0.9894986264246778,1.0326995596902877,1.0374628466750562,0.006607831790123457,0.0062683256172839505,0.008079571759259259,0.00828173225308642,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.4485821313228618,0.43599015233112787,0.8555837889474412,0.9545650487110958,0.5214720495838188,0.5167674546454095,0.8456279543752294,0.9188763672522373,0.4783174990298432,0.47295454713943774,0.8494799790645504,0.9363807768865656
hard,hard_09,proposed,detail,ok,,5,True,5,5,0.03901163786649704,0.03659730404615402,0.04712176471948624,0.0486464723944664,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,1.1429289519436545,1.1864870859506855,1.3971962884330922,1.4487297544575006,0.007750964506172839,0.007686149691358024,0.009294077932098766,0.00933690200617284,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.18571717671980267,0.0611022157946387,0.5757908769440326,0.7043058781490084,0.20606800212447424,0.09089151034616129,0.540693960117043,0.6447630096121976,0.19107123074277965,0.0717242423599524,0.5549674759185257,0.6732204438225795
hard,hard_10,frame_wise,detail,ok,,5,True,5,5,0.032467440143227576,0.03182825818657875,0.03689366057515144,0.03794266656041145,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,0.9413073508687594,0.9592627892680928,1.0337385132949664,1.0342045679018113,0.006252121913580247,0.0064438657407407405,0.006608024691358025,0.006615547839506173,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.38761583730382193,0.25537764839074883,0.824030638864401,0.9524539877300614,0.43651968771203,0.3041093054549219,0.818782284906937,0.9287371561153464,0.40854371293866015,0.27476220507276417,0.8206036348080654,0.9404460687465697
hard,hard_10,optical_flow,detail,ok,,5,True,5,5,0.03278884291648865,0.03231748193502426,0.0404314823448658,0.042373016476631165,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,0.943657426108461,0.9894986264246778,1.0326995596902877,1.0374628466750562,0.006607831790123457,0.0062683256172839505,0.008079571759259259,0.00828173225308642,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.4485821313228618,0.43599015233112787,0.8555837889474412,0.9545650487110958,0.5214720495838188,0.5167674546454095,0.8456279543752294,0.9188763672522373,0.4783174990298432,0.47295454713943774,0.8494799790645504,0.9363807768865656
hard,hard_10,proposed,detail,ok,,5,True,5,5,0.03901163786649704,0.03659730404615402,0.04712176471948624,0.0486464723944664,0.0350711889564991,0.031882401555776596,0.042943818122148515,0.04346904158592224,1.1429289519436545,1.1864870859506855,1.3971962884330922,1.4487297544575006,0.007750964506172839,0.007686149691358024,0.009294077932098766,0.00933690200617284,0.0051059992283950615,0.004987461419753087,0.005708526234567901,0.0058198302469135805,0.18571717671980267,0.0611022157946387,0.5757908769440326,0.7043058781490084,0.20606800212447424,0.09089151034616129,0.540693960117043,0.6447630096121976,0.19107123074277965,0.0717242423599524,0.5549674759185257,0.6732204438225795
screen_video,screen_video_01,frame_wise,detail,ok,,5,True,5,5,0.10811925232410431,0.11463199555873871,0.12043158262968064,0.12104740738868713,0.11142377108335495,0.11986017972230911,0.12771863788366317,0.12909746170043945,0.9742785760094168,0.9653441638156172,1.015361868750267,1.0215950640524103,0.04351687885802469,0.042215470679012344,0.051259934413580246,0.051901523919753084,0.04502073688271605,0.04563416280864198,0.054326292438271605,0.054928626543209874,0.5016973021602703,0.40581237961372274,0.8470024646946879,0.9502243944138334,0.4835165291970983,0.4097069341879151,0.8040814454946581,0.9007111501316944,0.4922596317000085,0.41160366037058,0.8241559860425195,0.9248055230208742
screen_video,screen_video_01,optical_flow,detail,ok,,5,True,5,5,0.1078826680779457,0.11441391706466675,0.12043654024600983,0.12109945714473724,0.11142377108335495,0.11986017972230911,0.12771863788366317,0.12909746170043945,0.9718275647842027,0.9638432969929316,1.008140457475949,1.0126720220731364,0.043282310956790124,0.04226128472222222,0.051177565586419754,0.05195360725308642,0.04502073688271605,0.04563416280864198,0.054326292438271605,0.054928626543209874,0.5110586311896947,0.4361385486632425,0.8511895312871368,0.9522700058478989,0.48917294751897195,0.4155310947006642,0.8106184343724049,0.9039771729587357,0.49975260804349864,0.43063003404630124,0.8293283874792894,0.9274953870456012
screen_video,screen_video_01,proposed,detail,ok,,5,True,5,5,0.10589104443788529,0.11102627962827682,0.11926736533641816,0.12084439396858215,0.11142377108335495,0.11986017972230911,0.12771863788366317,0.12909746170043945,0.954710775677945,0.9424251746448656,0.9990824389324561,1.002963898570518,0.041684413580246917,0.040880594135802466,0.05035493827160494,0.05217544367283951,0.04502073688271605,0.04563416280864198,0.054326292438271605,0.054928626543209874,0.9268011593222161,0.9267591574160512,0.9481736674544456,0.9503672354337409,0.865290647650394,0.8659444820582262,0.9347306111156701,0.9468746335170635,0.8941825113471603,0.8843015721131279,0.9356981858584308,0.9431222024738795
screen_video,screen_video_02,frame_wise,detail,ok,,5,True,5,5,0.09479338079690933,0.09600389003753662,0.10964025259017944,0.11197277903556824,0.0961848959326744,0.09600432217121124,0.11070520281791686,0.11333328485488892,0.9841066923350047,0.9879955317534239,1.0009354708481644,1.0011704638576526,0.03837702546296296,0.03789207175925926,0.048086130401234564,0.049518711419753086,0.03886641589506172,0.0383690200617284,0.04862201003086419,0.05015480324074074,0.49952244229126785,0.39476665012154305,0.8643194318221755,0.9789160697391539,0.49064877781618826,0.3832357155425957,0.8513540638411821,0.9644411351038306,0.49503985454698823,0.38891573164443033,0.8577876604019229,0.9716246947476547
screen_video,screen_video_02,optical_flow,detail,ok,,5,True,5,5,0.09435905069112778,0.09546767920255661,0.1086408942937851,0.11073359847068787,0.0961848959326744,0.09600432217121124,0.11070520281791686,0.11333328485488892,0.9799978316054544,0.9770615809157065,0.9994984785319805,1.0007705429792246,0.0380619212962963,0.03696903935185185,0.047659047067901236,0.04899257330246914,0.03886641589506172,0.0383690200617284,0.04862201003086419,0.05015480324074074,0.49749838449256484,0.3947456516992941,0.8619630286948852,0.9776983941508363,0.48658470220096317,0.3795935647756139,0.8557795622700411,0.9727806734508149,0.4919466277228663,0.38702136200811543,0.8588502602426179,0.9752333343041776
screen_video,screen_video_02,proposed,detail,ok,,5,True,5,5,0.09448878765106201,0.09525179862976074,0.10875034779310226,0.11065515875816345,0.0961848959326744,0.09600432217121124,0.11070520281791686,0.11333328485488892,0.9813192356105642,0.9763694655091439,1.005923698321643,1.0093642313978788,0.037666763117283945,0.036389853395061726,0.047039158950617284,0.04831983024691358,0.03886641589506172,0.0383690200617284,0.04862201003086419,0.05015480324074074,0.831090014342767,0.8240295450884741,0.8949265783391945,0.9093893519306004,0.804803752677476,0.8138442156873872,0.8691804618323533,0.8824853148010259,0.8176923634301525,0.8189052109951199,0.8818649704903355,0.895735358521448
screen_video,screen_video_03,frame_wise,detail,ok,,5,True,5,5,0.1131923958659172,0.11633475124835968,0.11893953382968903,0.11944485455751419,0.11414112001657487,0.11686725169420242,0.12307944595813751,0.12429504841566086,0.9927654735541986,1.0004363859288776,1.0104384137794187,1.011285729427727,0.04659529320987654,0.049406828703703706,0.053534047067901235,0.05406780478395062,0.04793036265432099,0.050381944444444444,0.05564313271604938,0.05636911651234568,0.5887183453014384,0.44929175098202595,0.9293344739714571,0.9769611559559381,0.5707900902741272,0.4297629196138516,0.8968127214306211,0.9399762163457014,0.5796025953849698,0.4393104117848949,0.9127734579560157,0.9581118967799884
screen_video,screen_video_03,optical_flow,detail,ok,,5,True,5,5,0.11316433697938919,0.1169593334197998,0.11909572631120682,0.11946439743041992,0.11414112001657487,0.11686725169420242,0.12307944595813751,0.12429504841566086,0.9922433098620292,1.0000774707627103,1.0059984605433758,1.0064499689110886,0.046638406635802473,0.04917872299382716,0.05334702932098766,0.05380738811728395,0.04793036265432099,0.050381944444444444,0.05564313271604938,0.05636911651234568,0.5149707623805941,0.4408500761587002,0.867844574100967,0.9722876988572708,0.49841357341103576,0.41627306868188835,0.8333590726031633,0.9319684823804187,0.5064991277030237,0.4282092138938964,0.8502463622084656,0.9517012469952493
screen_video,screen_video_03,proposed,detail,ok,,5,True,5,5,0.11331347227096558,0.1161222904920578,0.12123077511787414,0.12222748249769211,0.11414112001657487,0.11686725169420242,0.12307944595813751,0.12429504841566086,0.993104909444335,0.9951368269543163,1.0028822677288636,1.0032232631377824,0.04652536651234568,0.049388503086419754,0.05342853009259259,0.053871527777777775,0.04793036265432099,0.050381944444444444,0.05564313271604938,0.05636911651234568,0.6870930621180322,0.7084500917963088,0.7154348475502832,0.7160341688839098,0.6689303614359137,0.6774301315577265,0.6980789641405145,0.7016002194586686,0.6778567917227353,0.6925929539944892,0.7066377406004216,0.7087437129910484
screen_video,screen_video_04,frame_wise,detail,ok,,5,True,5,5,0.11623743027448655,0.10975668579339981,0.14856809079647063,0.15779311954975128,0.11865663826465607,0.11223958432674408,0.15125508606433868,0.16000080108642578,0.9795537586406287,0.980378652127414,0.9915671158002087,0.9929083798804667,0.044777970679012354,0.04115644290123457,0.0603984375,0.06500916280864198,0.04584471450617284,0.041793499228395065,0.06252391975308641,0.06748456790123457,0.5222669637266201,0.4091181543505119,0.8795320626274834,0.9815096904220665,0.5097866125334025,0.3901516047397176,0.865628760540219,0.9689717641900234,0.5159222863242127,0.3994098428788031,0.8725075841773097,0.9752004296672675
screen_video,screen_video_04,optical_flow,detail,ok,,5,True,5,5,0.11616459339857102,0.10937133431434631,0.14818948209285734,0.1573251634836197,0.11865663826465607,0.11223958432674408,0.15125508606433868,0.16000080108642578,0.9791225158412896,0.9832773487092679,0.9891047553418799,0.9892841525723428,0.04448514660493827,0.04093942901234568,0.05978906249999999,0.06442467206790123,0.04584471450617284,0.041793499228395065,0.06252391975308641,0.06748456790123457,0.5273436743506922,0.4158957951244327,0.8849778108192666,0.9825425246195165,0.5122571026851992,0.4097259857507303,0.8654627503823125,0.9646677359426745,0.519664749698147,0.4127878371772451,0.8750840640179481,0.9735230877619303
screen_video,screen_video_04,proposed,detail,ok,,5,True,5,5,0.11365911364555359,0.10889890789985657,0.13997090607881546,0.1474907100200653,0.11865663826465607,0.11223958432674408,0.15125508606433868,0.16000080108642578,0.962076920321471,0.9702362010076376,0.9873790428768989,0.9878944331963692,0.04287972608024691,0.04018036265432099,0.05482185570987654,0.058384934413580246,0.04584471450617284,0.041793499228395065,0.06252391975308641,0.06748456790123457,0.7525961817299522,0.7266256991286397,0.8907461424936919,0.9122734026745913,0.7112217435386332,0.6886355418964114,0.8440534011049037,0.8779179119116578,0.7310706824045899,0.7071207315942492,0.8665264887087042,0.8947659998604398
screen_video,screen_video_05,frame_wise,detail,ok,,5,True,5,5,0.11151310503482818,0.1124531701207161,0.11723104268312454,0.11783068627119064,0.11304860264062881,0.11322972923517227,0.12173755168914795,0.12330268323421478,0.9871598372526991,0.994025360070401,0.997757542772032,0.9985923514402597,0.0429669174382716,0.04167920524691358,0.04665094521604938,0.04712143132716049,0.043300829475308646,0.042083333333333334,0.04793586033950617,0.0485865162037037,0.477740305597532,0.37083015630956917,0.8477088643017425,0.9663906827276356,0.46822600983542184,0.36119060029999045,0.822360902744484,0.936584978510953,0.47290180782913316,0.3669914123121168,0.8346290951676608,0.9512544119734472
screen_video,screen_video_05,optical_flow,detail,ok,,5,True,5,5,0.11124343723058701,0.11236754059791565,0.11715283542871475,0.11778786033391953,0.11304860264062881,0.11322972923517227,0.12173755168914795,0.12330268323421478,0.9846957619881461,0.9923854923695358,0.9948159690508742,0.9953910904346803,0.04327806712962963,0.04178192515432099,0.047503279320987656,0.04804639274691358,0.043300829475308646,0.042083333333333334,0.04793586033950617,0.0485865162037037,0.4800182508457781,0.37281752824375214,0.844310405092542,0.96210942597035,0.4751417614354338,0.3620734473957841,0.8336537698224376,0.9503121619073143,0.47753652542672287,0.36566065192514563,0.8389479598983802,0.9561744067111793
screen_video,screen_video_05,proposed,detail,ok,,5,True,5,5,0.11023105829954147,0.11053537577390671,0.1168033555150032,0.11765049397945404,0.11304860264062881,0.11322972923517227,0.12173755168914795,0.12330268323421478,0.9756039641426479,0.9809650888562951,0.9840670985209744,0.9845484492056171,0.04214322916666667,0.040432581018518515,0.04640480324074074,0.04691550925925926,0.043300829475308646,0.042083333333333334,0.04793586033950617,0.0485865162037037,0.9366554912861161,0.939906068100627,0.9543978616366966,0.9550907853740644,0.9122479480715121,0.913712862263807,0.9178917419528829,0.9179157499083241,0.9242622091160758,0.9266243990877866,0.9357884427903415,0.9361343465413886
screen_video,screen_video_06,frame_wise,detail,ok,,5,True,5,5,0.08002338036894799,0.07471472024917603,0.13291294425725936,0.14552272856235504,0.08248839154839516,0.07304669916629791,0.13540787696838377,0.1461392343044281,0.9736411259632417,0.9957813810575413,1.0365846889641717,1.0400221122065751,0.015195312499999999,0.0059220679012345675,0.04059789737654321,0.04724681712962963,0.01664168595679012,0.005960648148148148,0.044354841820987645,0.05125964506172839,0.49669441881348186,0.5126312888507824,0.8267175445273336,0.888031685896332,0.4766661046460127,0.4758401384864336,0.7528106198713899,0.7606546984410569,0.4829952329914836,0.4935510258224562,0.784323871178801,0.8194226393311995
screen_video,screen_video_06,optical_flow,detail,ok,,5,True,5,5,0.0787278689444065,0.07050147652626038,0.12895119190216064,0.14060109853744507,0.08248839154839516,0.07304669916629791,0.13540787696838377,0.1461392343044281,0.9638608699354375,0.9651562265087011,1.0205257041207334,1.0336800876041985,0.014812114197530864,0.00613329475308642,0.039418885030864194,0.04587528935185185,0.01664168595679012,0.005960648148148148,0.044354841820987645,0.05125964506172839,0.5085922995771164,0.41923954292682414,0.8561580505073018,0.898747649625714,0.4682073056055172,0.3790501636999962,0.7479706970697011,0.7485519983863067,0.4859759128390257,0.39813319915500767,0.7963364217245473,0.8168026381650937
screen_video,screen_video_06,proposed,detail,ok,,5,True,5,5,0.07624744921922684,0.0648995116353035,0.12321799397468566,0.1330687254667282,0.08248839154839516,0.07304669916629791,0.13540787696838377,0.1461392343044281,0.9372652137790622,0.9105612609788811,1.0515991016431896,1.0718480183861427,0.01351147762345679,0.007544849537037037,0.034655960648148146,0.03962480709876543,0.01664168595679012,0.005960648148148148,0.044354841820987645,0.05125964506172839,0.1924463430112451,0.1828371832631502,0.4595015159479353,0.5222356357466802,0.1873378961461234,0.15418846197267905,0.43208856439318244,0.4701610811745382,0.18780470950958586,0.167295186448114,0.4436630037066388,0.4948320907232975
screen_video,screen_video_07,frame_wise,detail,ok,,5,True,5,5,0.04529820382595062,0.04206780344247818,0.0642269618809223,0.06938134878873825,0.050039543956518176,0.04104858264327049,0.07804200574755668,0.08533839136362076,0.9293567349448045,0.920862491138085,1.0478027913622334,1.062385384378379,0.005515432098765432,0.004756462191358024,0.009892939814814814,0.010875771604938272,0.006832272376543211,0.005899884259259259,0.012795717592592591,0.014517746913580248,0.4954485604512808,0.5226604481395113,0.9538049715531614,0.98638337833079,0.4675626252914431,0.4196734693877551,0.9515357292699126,0.9813519813519813,0.4796633285394399,0.46553927329294237,0.9526605492990374,0.9838612473311821
screen_video,screen_video_07,optical_flow,detail,ok,,5,True,5,5,0.048045247048139575,0.043755095452070236,0.06720111817121505,0.07264841347932816,0.050039543956518176,0.04104858264327049,0.07804200574755668,0.08533839136362076,0.9956465128058275,0.9200914343862878,1.217840938009215,1.2457268426898807,0.0051504629629629635,0.006204668209876543,0.0071606867283950625,0.007258873456790124,0.006832272376543211,0.005899884259259259,0.012795717592592591,0.014517746913580248,0.4530347711872052,0.35948711134732925,0.9109340531496829,0.9966848212171442,0.433887416684291,0.44310204081632654,0.9059178193067353,0.9831002331002331,0.43462610137788005,0.396939012334637,0.9083151837610677,0.9898459208278894
screen_video,screen_video_07,proposed,detail,ok,,5,True,5,5,0.05188416540622711,0.04173082858324051,0.08087591752409934,0.08740053325891495,0.050039543956518176,0.04104858264327049,0.07804200574755668,0.08533839136362076,1.0377201976754857,1.0241642930261896,1.118319087192708,1.1211915661435201,0.007242091049382717,0.005706018518518518,0.01420630787037037,0.01631317515432099,0.006832272376543211,0.005899884259259259,0.012795717592592591,0.014517746913580248,0.2541273374797718,0.11691843793419458,0.8108778435149745,0.9793006665887031,0.2605597422356005,0.1305142173797502,0.8129297468298641,0.9764568764568765,0.2571101071874712,0.12334280133624957,0.8117440171847982,0.9778767040010914
screen_video,screen_video_08,frame_wise,detail,ok,,5,True,5,5,0.06073296889662742,0.059707168489694595,0.09946373552083969,0.10310912132263184,0.06903875730931759,0.07507159560918808,0.11169483214616775,0.11563349515199661,0.8961579431584792,0.8916890489827201,0.9627842015255832,0.9682991641318495,0.014197820216049381,0.005361207561728395,0.03909162808641975,0.0451514274691358,0.016589795524691357,0.010096450617283951,0.042598572530864194,0.04884982638888889,0.3944133955339609,0.3529735682819383,0.8881217150023244,0.9730855169612025,0.3473426649298891,0.19366515837104073,0.8708684401660154,0.9615037593984962,0.3656040191812418,0.2501055218706042,0.8793163719859376,0.9672599700697031
