video,frame,time_seconds,ok,reason,feature_count,tracked_count,inlier_count,inlier_ratio,inlier_coverage_x,inlier_coverage_y,translation_x_px,translation_y_px,translation_px,rotation_deg,scale,scale_delta
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,90,1.4963469931522289,True,ok,800,800,786,0.9825,0.6444762945175171,0.7562557458877563,0.0218936266479699,0.0031041017844570806,0.022112583198011203,0.0016900067078385703,0.9999785495060095,-2.145049399049359e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,91,1.5129730708539202,True,ok,800,800,800,1.0,0.6719645261764526,0.7562557458877563,0.08355751594471608,0.055476270588155935,0.1002969344956354,0.0018114149035878204,0.9998857171609299,-0.00011428283907011227
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,92,1.5295991485556117,True,ok,800,800,800,1.0,0.6714694499969482,0.7554216384887695,-0.01665831825513146,0.010434165482075394,0.019656331712620736,-0.0002852443919874606,1.0000072606474104,7.260647410411991e-06
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,93,1.546225226257303,True,ok,800,800,800,1.0,0.6980458498001099,0.7563021183013916,0.00550585145367824,0.0025831213173071466,0.006081686934551744,4.4506212694949046e-05,0.9999724354911664,-2.7564508833566315e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,94,1.5628513039589946,True,ok,800,800,800,1.0,0.698462724685669,0.7581093311309814,0.012421249405345398,0.018678375265675534,0.022431431950617708,1.9317075195640897e-05,0.9999730829466206,-2.691705337942718e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,95,1.579477381660686,True,ok,800,800,800,1.0,0.7027618288993835,0.7571825385093689,-0.02228674829124852,-0.007302433138154818,0.023452604954134423,-0.0009607605120442484,1.0000358063240555,3.5806324055531746e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,96,1.5961034593623775,True,ok,800,800,800,1.0,0.6879363656044006,0.7563021183013916,0.007714528381497453,0.008796719949044171,0.011700266236750401,0.00011675215145092111,0.999974834049797,-2.5165950202965526e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,97,1.6127295370640689,True,ok,800,800,800,1.0,0.6959614753723145,0.7571825385093689,0.0030820401498848553,0.010010016233703992,0.010473747967395421,-0.0011035977845985775,0.9999914040466161,-8.59595338387198e-06
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,98,1.6293556147657604,True,ok,800,800,800,1.0,0.6984366774559021,0.7581093311309814,0.005291696184666184,-0.015072021153428886,0.015973974776498756,0.0016581581142353875,1.0000112267265895,1.1226726589486091e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,99,1.6459816924674517,True,ok,800,800,800,1.0,0.7020062208175659,0.7563484311103821,0.0005503476114009156,-0.004139241783944224,0.004175668214708211,0.00016042838225052117,0.9999936687989587,-6.331201041320789e-06
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,100,1.662607770169143,True,ok,800,800,800,1.0,0.6972902417182922,0.7571825385093689,0.010346205309171016,-0.003721008074083619,0.010994992741558041,0.0007688138295971567,1.000000032389234,3.2389233961538366e-08
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,101,1.6792338478708346,True,ok,800,800,800,1.0,0.7015111446380615,0.7572289109230042,-0.00043121833587389524,-0.018384243009270856,0.018389299613555656,-6.456324855205677e-05,1.0000256940013,2.5694001299925162e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,102,1.695859925572526,True,ok,800,800,800,1.0,0.6888483166694641,0.7571825385093689,-0.013531349190234597,0.005406477436617291,0.014571458718354672,-0.00010977743753631659,1.0000055010551172,5.501055117207443e-06
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,103,1.7124860032742175,True,ok,800,800,800,1.0,0.6964043974876404,0.7562557458877563,-0.005359188202549839,-0.0010899897679959442,0.005468909935689673,-0.00027069312720914693,1.0000129761815575,1.2976181557489141e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,104,1.7291120809759088,True,ok,800,800,800,1.0,0.6779833436012268,0.7562557458877563,0.007042002429647623,0.013811869475273566,0.015503468535174854,-8.303886649182949e-05,0.9999797423381274,-2.025766187263578e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,105,1.7457381586776004,True,ok,800,800,800,1.0,0.7012246251106262,0.7562557458877563,-0.0011484393174255095,-0.0031706593026271106,0.0033722386153925412,-0.00016796173480848386,1.0000043513254042,4.351325404217121e-06
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,106,1.7623642363792917,True,ok,800,800,800,1.0,0.6943981647491455,0.7562557458877563,0.0031103175783593895,-0.0004128327022792089,0.003137595620586339,9.958353386762797e-05,0.9999918388073906,-8.16119260937942e-06
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,107,1.7789903140809833,True,ok,800,800,800,1.0,0.7027357816696167,0.7571825385093689,-0.02921836063527268,-0.01048203403877477,0.03104167578921739,-0.0010317784212410697,1.0000439587027494,4.3958702749424816e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,108,1.7956163917826746,True,ok,800,800,800,1.0,0.6890568137168884,0.7571825385093689,-0.02123929444273203,-0.010938378168122098,0.02389049487503174,0.0013656989439245976,1.0000193762953158,1.9376295315787218e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,109,1.8122424694843662,True,ok,800,800,800,1.0,0.6900729537010193,0.7562557458877563,-0.07540342492319696,-0.034958893306458294,0.08311318013023286,-0.006020678357094236,1.0000421043314651,4.210433146512038e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,110,1.8288685471860575,True,ok,800,800,800,1.0,0.7019280791282654,0.7563021183013916,0.04652174825827681,0.011337898898032136,0.04788341061817213,0.005336293220837397,0.9999855741693174,-1.4425830682562868e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,111,1.8454946248877488,True,ok,800,800,800,1.0,0.7020062208175659,0.7562557458877563,-0.00017511839771141918,0.016561773052535922,0.016562698847015302,-0.0028627808170557933,0.9999658375784982,-3.416242150178217e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,112,1.8621207025894404,True,ok,800,800,800,1.0,0.7020062208175659,0.7571825385093689,0.030664002893028453,-0.04385652255865245,0.05351332212039586,0.003301023579701289,1.000037825503046,3.782550304598509e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,113,1.8787467802911317,True,ok,800,800,800,1.0,0.7230588793754578,0.7562557458877563,0.020839100009039435,0.037978917431747986,0.043320506212119435,0.00038163600869606945,0.9999555216063067,-4.447839369325912e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,114,1.8953728579928233,True,ok,800,800,800,1.0,0.7227982878684998,0.7562557458877563,-0.01734518825812996,-0.004263031565998894,0.017861382752818226,-0.0010525562078402878,1.000015158138229,1.515813822905443e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,115,1.9119989356945146,True,ok,800,800,800,1.0,0.7327513694763184,0.7563021183013916,0.019322306363808765,0.006059987464845526,0.020250307930769092,0.0005551801275935168,0.9999814833320892,-1.8516667910750684e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,116,1.9286250133962062,True,ok,800,800,800,1.0,0.736998438835144,0.7553752660751343,-0.0011980709351692154,-0.01835627608912377,0.018395332174925092,0.0010217666146524024,1.0000304248759764,3.0424875976375887e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,117,1.9452510910978975,True,ok,800,800,800,1.0,0.758884847164154,0.7544485330581665,-0.004050542590762846,-0.0007466519052030725,0.004118784328794986,0.0007448554679624474,0.9999890760331694,-1.0923966830556076e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,118,1.961877168799589,True,ok,800,800,800,1.0,0.7714434266090393,0.7562558054924011,0.002167453583013984,0.024443296702483214,0.024539205543785376,-0.0016035813582640419,0.9999847013531873,-1.5298646812711425e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,119,1.9785032465012804,True,ok,800,800,800,1.0,0.8120114803314209,0.7553290128707886,0.002658362960350293,-0.06457303359042943,0.0646277305860239,0.0029967109253799186,1.00004937059992,4.9370599920051106e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,120,1.9951293242029717,True,ok,800,800,800,1.0,0.809353768825531,0.7544485330581665,0.036632527774133214,0.002288756734683803,0.03670395753203191,0.0019632641147588697,0.9999617244556133,-3.827554438673442e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,121,2.0117554019046633,True,ok,800,800,800,1.0,0.8085200786590576,0.7553752660751343,-0.04168017741839088,-0.022779278546064492,0.047498765465091144,-0.0013697061495881798,1.000061154585657,6.115458565703058e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,122,2.0283814796063546,True,ok,800,800,800,1.0,0.8171964287757874,0.7554216384887695,0.016402213231915486,-0.022246657624176547,0.02763957985123066,0.0023193655649647385,1.0000118273981966,1.1827398196606609e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,123,2.045007557308046,True,ok,800,800,800,1.0,0.8135486841201782,0.7544022798538208,0.004761387135376401,0.004664651413443944,0.0066655667622395375,-0.001344231839500658,0.9999769854252778,-2.301457472220214e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,124,2.0616336350097377,True,ok,800,800,800,1.0,0.8166753649711609,0.7562557458877563,0.0035538747942724025,0.015166420358150627,0.015577237641298617,-0.0012021134369286151,0.9999849317373706,-1.5068262629425178e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,125,2.078259712711429,True,ok,800,800,800,1.0,0.8156852126121521,0.7563021183013916,-0.032391310827990516,-0.025405740810178153,0.04116611085916968,-0.00012535933777220665,1.0000497837718136,4.9783771813638467e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,126,2.0948857904131204,True,ok,800,800,800,1.0,0.8132360577583313,0.755375325679779,-0.018287566890310553,-0.019604446771588686,0.026809875717497027,-0.0003157179018851244,1.0000218040118922,2.1804011892223585e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,127,2.1115118681148117,True,ok,800,800,800,1.0,0.7613601088523865,0.7562557458877563,-0.014256469646710538,-0.011692799018960316,0.01843823407176995,-0.0002442875129853688,1.0000228237061675,2.2823706167462987e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,128,2.128137945816503,True,ok,800,800,800,1.0,0.7395257949829102,0.7544485330581665,-0.0019211401366288003,0.03834788891991127,0.038395981092276044,-0.0018109331429729165,0.9999635484904589,-3.6451509541124416e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,129,2.144764023518195,True,ok,800,800,800,1.0,0.733767569065094,0.7562557458877563,0.005655959592145438,0.008292269304977626,0.010037510106309041,0.0004458249887196073,1.0000067159865662,6.7159865662080875e-06
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,130,2.161390101219886,True,ok,800,800,800,1.0,0.7293121218681335,0.7562557458877563,0.000817182024641816,-0.010269790697316114,0.010302251570801321,0.0012001965394067217,1.0000137783185938,1.3778318593837824e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,131,2.1780161789215775,True,ok,800,800,800,1.0,0.7342886924743652,0.7563020586967468,0.019072626399368464,0.014593919133187735,0.024015568980057706,0.0018719550485633894,0.9999431304227007,-5.6869577299334395e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,132,2.194642256623269,True,ok,800,800,800,1.0,0.736998438835144,0.7571825385093689,-0.016764089824222488,0.006247642018423247,0.01789043706634826,-0.003169027534518795,1.0000121700233569,1.2170023356850024e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,133,2.2112683343249606,True,ok,800,800,800,1.0,0.73600834608078,0.7562557458877563,0.006967213276281137,-0.010064525930915433,0.012240781962409807,0.0026714498752674065,1.000018142319089,1.8142319089031744e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,134,2.227894412026652,True,ok,800,800,800,1.0,0.7516154050827026,0.7553290128707886,0.04213795156120307,-0.009324580010200555,0.04315732561386222,0.002567657627604569,0.999954453490114,-4.5546509885974196e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,135,2.2445204897283433,True,ok,800,800,800,1.0,0.7499478459358215,0.7544485330581665,-0.02870728036355331,-0.0038572330102745497,0.028965258368728652,-0.0028803964298488314,1.0000229949661719,2.299496617186314e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,136,2.2611465674300346,True,ok,800,800,800,1.0,0.7390828728675842,0.7562557458877563,0.0196112515161838,-0.0026964426201283452,0.019795756839147777,0.00047892311521624846,1.0000004785365546,4.785365546045028e-07
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,137,2.277772645131726,True,ok,800,800,800,1.0,0.7348098158836365,0.7563021183013916,0.004598993193858465,0.029162644195928986,0.02952305124636522,-0.0009699425930986098,0.9999647077849437,-3.529221505627067e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,138,2.2943987228334177,True,ok,800,800,800,1.0,0.7301198244094849,0.7562557458877563,-0.04185320268547225,-0.02873220561586109,0.050766428026633316,-0.0009176691694377781,1.0000466963371775,4.669633717746535e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,139,2.311024800535109,True,ok,800,800,800,1.0,0.7295987606048584,0.7562557458877563,0.04145713827230012,0.014602453683468342,0.043953679792554906,0.0018551453206675551,0.9999688155269514,-3.118447304861771e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,140,2.3276508782368004,True,ok,800,800,800,1.0,0.7241271734237671,0.7563020586967468,0.0061986791365891344,-0.004475705361748905,0.007645623684407526,0.0008052671643152164,1.0000080766749335,8.076674933521488e-06
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,141,2.3442769559384917,True,ok,800,800,427,0.53375,0.7706096768379211,0.8502317070960999,0.2919844465788642,0.09693295990477475,0.30765388955751277,0.00937640456245267,0.9997869078915428,-0.0002130921084572135
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,142,2.3609030336401835,True,ok,800,800,717,0.89625,0.6674309372901917,0.754402220249176,1.0014943478907596,1.4252307651787288,1.7419166635832735,0.008047183736156056,0.9986049248157643,-0.0013950751842356501
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,143,2.377529111341875,True,ok,800,799,516,0.6458072590738423,0.5355653762817383,0.641334593296051,1.2021049310273346,0.047797294464693815,1.2030547978202728,0.08317725095911759,0.9976420107566789,-0.0023579892433210903
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,144,2.394155189043566,True,ok,800,736,641,0.8709239130434783,0.6503387689590454,0.719184398651123,-0.4705547981756869,-1.0347732690182259,1.1367398718971844,-0.007352053773868923,1.0019196412089661,0.0019196412089661496
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,145,2.4107812667452575,True,ok,800,800,800,1.0,0.7593017220497131,0.7118628025054932,-0.13409883642251144,-0.07300381009914117,0.15268285502590967,0.0026518950832691824,0.9999677418643931,-3.225813560692181e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,146,2.427407344446949,True,ok,800,799,799,1.0,0.7593538165092468,0.7117701768875122,0.4949691128652729,0.19058415463304948,0.5303930077667214,-0.0008736749403535375,0.9997763508801351,-0.00022364911986494374
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,147,2.4440334221486406,True,ok,800,776,650,0.8376288659793815,0.7159718871116638,0.6603800058364868,0.32370408242897575,-1.961970223128566,1.9884947798333141,0.05285401882427958,1.002093468079762,0.002093468079761962
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,148,2.460659499850332,True,ok,800,800,733,0.91625,0.6686815619468689,0.6500463485717773,0.9961790435811959,1.4378524094702567,1.7492261827133073,0.0374122054418224,0.997954461367808,-0.0020455386321920344
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,149,2.4772855775520233,True,ok,800,799,781,0.9774718397997497,0.736842155456543,0.6478220224380493,-0.7716246687702762,-1.1513531724710502,1.3860082096488426,-0.03743246988307022,1.001892786172775,0.0018927861727751072
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,150,2.4939116552537146,True,ok,800,800,800,1.0,0.7579989433288574,0.7118164896965027,0.2738967551204795,0.14530601126165626,0.31005365563769843,0.0006854502408414716,0.9997330609822186,-0.00026693901778140905
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,151,2.5105377329554064,True,ok,800,800,757,0.94625,0.6721209287643433,0.6496756076812744,0.8217904782862674,1.4560970888446247,1.6719923212574164,0.05529655076400221,0.9974081852386727,-0.0025918147613273046
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,152,2.5271638106570977,True,ok,800,799,755,0.9449311639549437,0.6932777166366577,0.6487488746643066,-1.079518070603011,-1.6844419807654607,2.0006758986211426,-0.05331818032520579,1.0029518668337334,0.0029518668337333853
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,153,2.543789888358789,True,ok,800,800,800,1.0,0.7655549645423889,0.7127432823181152,0.052410952574125966,0.01247032406099945,0.053874084047096545,0.0019099648578772051,0.9999610667721351,-3.893322786485687e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,154,2.5604159660604804,True,ok,800,800,799,0.99875,0.7685253024101257,0.7118628025054932,0.03759673532086584,0.005197156916966768,0.03795424807326338,-0.0005601557530938518,0.9999606419985474,-3.935800145260515e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,155,2.5770420437621717,True,ok,800,800,800,1.0,0.7683168649673462,0.7117701768875122,0.001635101542501198,0.0018656372820353908,0.0024807578524334447,8.212195034190299e-05,0.9999895631948729,-1.0436805127134186e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,156,2.5936681214638635,True,ok,800,800,800,1.0,0.7682908177375793,0.7117701768875122,-0.13142035296600785,-0.06331536892481755,0.14587715762173267,-0.00048173597750608807,1.000123947272495,0.00012394727249498416
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,157,2.610294199165555,True,ok,800,800,800,1.0,0.7839239239692688,0.7108896970748901,0.021696120835547065,-0.008127411062171372,0.023168436932261206,-0.00031347289905734715,1.0000230346731016,2.303467310160734e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,158,2.626920276867246,True,ok,800,800,800,1.0,0.7725117206573486,0.7108896970748901,0.023381303976100765,-0.0005510747113051283,0.023387797223344175,0.0010509605467118046,0.9999822990858819,-1.770091411812391e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,159,2.6435463545689375,True,ok,800,800,800,1.0,0.7934862375259399,0.6536144614219666,0.014241909603644144,0.05564586526094036,0.05743948389215471,-0.0003874952482597931,0.999936518121143,-6.348187885696355e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,160,2.6601724322706293,True,ok,800,800,800,1.0,0.7771235108375549,0.7127432823181152,-0.008221293041485986,-0.020757083178375497,0.022325907850476875,-0.0006445648386141953,1.0000266275523833,2.662755238325154e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,161,2.6767985099723206,True,ok,800,800,799,0.99875,0.774309515953064,0.6565338373184204,-0.020046687167965108,-0.014428728280133045,0.024699349509494536,0.00040308047245770257,1.0000141533272968,1.4153327296817508e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,162,2.693424587674012,True,ok,800,800,799,0.99875,0.7679520845413208,0.7126969695091248,0.014525061555971575,0.02217586886016904,0.02650936764444181,0.0011724993175499865,0.999974934289545,-2.506571045501893e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,163,2.7100506653757033,True,ok,800,800,800,1.0,0.7527097463607788,0.713670015335083,-0.03857340371297939,-0.0352498580437766,0.05225380336502688,-0.001084537542518373,1.000062064952553,6.206495255289823e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,164,2.7266767430773946,True,ok,800,800,800,1.0,0.7437988519668579,0.7127432823181152,0.012541533066919129,-0.01628935505074711,0.020558043186011805,0.00025704744629084564,0.9999972568496749,-2.743150325112964e-06
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,165,2.7433028207790864,True,ok,800,800,800,1.0,0.7287909984588623,0.7127895951271057,-0.028168252006410557,0.010423416184079774,0.030034946746135383,-0.0015217137065664669,1.0000139234397294,1.3923439729390807e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,166,2.7599288984807777,True,ok,800,799,799,1.0,0.7231891751289368,0.7127896547317505,0.07657560729803858,0.069633841411546,0.10350215216502388,-0.0010288286773020594,0.999925482518305,-7.451748169495787e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,167,2.776554976182469,True,ok,800,800,800,1.0,0.731787383556366,0.7126969695091248,-0.0318592275672761,0.016691947187105094,0.03596708887414425,-0.0014954771184547471,1.0000150196739248,1.5019673924809851e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,168,2.7931810538841604,True,ok,800,800,800,1.0,0.7259249091148376,0.7099629044532776,-0.03890404950280424,0.019430003032108456,0.04348620569266059,-0.0033244020240215727,1.0000186683860828,1.8668386082776323e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,169,2.809807131585852,True,ok,800,800,800,1.0,0.7254559397697449,0.7117701768875122,-0.03135946969951486,-0.03526357141276768,0.04719042072940394,8.86466474968847e-05,1.0000720386411273,7.203864112725888e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,170,2.8264332092875435,True,ok,800,800,800,1.0,0.7350181937217712,0.7117701768875122,-0.01929275903453233,-0.03498526541754359,0.03995221329914653,-0.00015418333945470855,1.0000279290481016,2.7929048101560383e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,171,2.843059286989235,True,ok,800,800,800,1.0,0.7338196635246277,0.6627432107925415,0.041013402500539156,-0.025540104446155065,0.04831558878655771,0.0026946231072242214,0.9999954592442234,-4.5407557766052875e-06
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,172,2.859685364690926,True,ok,800,800,800,1.0,0.7262116074562073,0.71269690990448,0.01810550396027416,-0.04252622641045695,0.0462200087231596,0.0024524567161800224,1.0000164391943596,1.6439194359563203e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,173,2.8763114423926175,True,ok,800,800,800,1.0,0.7249087691307068,0.7886932492256165,-0.030115949629971106,-0.05121357565759595,0.059412126319054265,0.002171739085867886,0.9999980853902912,-1.9146097087752167e-06
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,174,2.8929375200943093,True,ok,800,800,800,1.0,0.7278269529342651,0.790593147277832,0.03194981366726163,-0.0018359745825567153,0.03200252171377331,0.002786891538119936,0.999974510171253,-2.5489828746949605e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,175,2.9095635977960006,True,ok,800,800,800,1.0,0.7270452976226807,0.7192307710647583,-0.041233414567828246,-0.009301709272097662,0.042269566739026536,-0.0004259271456846173,1.0000165128535254,1.6512853525441074e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,176,2.926189675497692,True,ok,800,800,800,1.0,0.7145127654075623,0.7182576656341553,0.006737706117731522,-0.04939572718075867,0.049853129765791614,0.002760720294412942,1.0000242528282175,2.425282821749697e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,177,2.9428157531993833,True,ok,800,800,799,0.99875,0.7086502909660339,0.7182576656341553,-0.018469526513230847,0.0010266502136239107,0.018498038282046863,3.0270928475854302e-05,0.9999847867848429,-1.5213215157072746e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,178,2.959441830901075,True,ok,800,800,799,0.99875,0.715685248374939,0.7164967656135559,-0.0018336323529763823,0.014794676735431422,0.014907872662180794,-0.00040866512052134925,0.9999808033901614,-1.9196609838623147e-05
/Users/cr/Codes/screen-normalize/runs/proposal_best_geometry_gate/VID20260621024117_normalized.mp4,179,2.9760679086027664,True,ok,800,800,800,1.0,0.7338457703590393,0.7155236005783081,0.01673625256015731,0.004458470786382823,0.01731993393493177,0.0005868780005593482,0.9999751895079559,-2.4810492044058385e-05
