frame,reliable,raw_tl_x,raw_tl_y,raw_tr_x,raw_tr_y,raw_br_x,raw_br_y,raw_bl_x,raw_bl_y,interpolated_tl_x,interpolated_tl_y,interpolated_tr_x,interpolated_tr_y,interpolated_br_x,interpolated_br_y,interpolated_bl_x,interpolated_bl_y,smoothed_tl_x,smoothed_tl_y,smoothed_tr_x,smoothed_tr_y,smoothed_br_x,smoothed_br_y,smoothed_bl_x,smoothed_bl_y
139,True,226.42355346679688,136.5854949951172,1594.6005859375,102.132080078125,1634.80908203125,842.7235717773438,265.3030700683594,931.0894165039062,226.42355346679688,136.5854949951172,1594.6005859375,102.132080078125,1634.80908203125,842.7235717773438,265.3030700683594,931.0894165039062,226.42355346679688,136.5854949951172,1594.6005859375,102.132080078125,1634.80908203125,842.7235717773438,265.3030700683594,931.0894165039062
140,True,230.61512756347656,136.71621704101562,1598.1595458984375,102.38636016845703,1638.42724609375,842.7997436523438,269.5184020996094,931.0852661132812,230.61512756347656,136.71621704101562,1598.1595458984375,102.38636016845703,1638.42724609375,842.7997436523438,269.5184020996094,931.0852661132812,230.61512756347656,136.71621704101562,1598.1595458984375,102.38636016845703,1638.42724609375,842.7997436523438,269.5184020996094,931.0852661132812
141,True,233.85687255859375,136.4518280029297,1602.0341796875,101.70248413085938,1641.8914794921875,842.6155395507812,274.0119934082031,930.9521484375,233.85687255859375,136.4518280029297,1602.0341796875,101.70248413085938,1641.8914794921875,842.6155395507812,274.0119934082031,930.9521484375,233.85687255859375,136.4518280029297,1602.0341796875,101.70248413085938,1641.8914794921875,842.6155395507812,274.0119934082031,930.9521484375
142,True,237.36863708496094,134.78347778320312,1607.902587890625,99.58052062988281,1645.9805908203125,842.9153442382812,278.7702941894531,931.0709228515625,237.36863708496094,134.78347778320312,1607.902587890625,99.58052062988281,1645.9805908203125,842.9153442382812,278.7702941894531,931.0709228515625,237.36863708496094,134.78347778320312,1607.902587890625,99.58052062988281,1645.9805908203125,842.9153442382812,278.7702941894531,931.0709228515625
143,True,239.81605529785156,135.05636596679688,1608.92138671875,104.84228515625,1650.031005859375,841.68359375,282.73797607421875,931.4867553710938,239.81605529785156,135.05636596679688,1608.92138671875,104.84228515625,1650.031005859375,841.68359375,282.73797607421875,931.4867553710938,239.81605529785156,135.05636596679688,1608.92138671875,104.84228515625,1650.031005859375,841.68359375,282.73797607421875,931.4867553710938
144,True,247.26296997070312,136.5887451171875,1614.442138671875,102.41848754882812,1654.4095458984375,842.8543090820312,287.7062683105469,931.15771484375,247.26296997070312,136.5887451171875,1614.442138671875,102.41848754882812,1654.4095458984375,842.8543090820312,287.7062683105469,931.15771484375,247.26296997070312,136.5887451171875,1614.442138671875,102.41848754882812,1654.4095458984375,842.8543090820312,287.7062683105469,931.15771484375
145,True,252.58523559570312,136.86715698242188,1618.8321533203125,102.5682144165039,1659.650390625,843.216064453125,292.6180419921875,931.193115234375,252.58523559570312,136.86715698242188,1618.8321533203125,102.5682144165039,1659.650390625,843.216064453125,292.6180419921875,931.193115234375,252.58523559570312,136.86715698242188,1618.8321533203125,102.5682144165039,1659.650390625,843.216064453125,292.6180419921875,931.193115234375
146,True,256.6981201171875,136.4393310546875,1623.331787109375,102.59781646728516,1662.742919921875,842.954833984375,297.6137390136719,931.0765991210938,256.6981201171875,136.4393310546875,1623.331787109375,102.59781646728516,1662.742919921875,842.954833984375,297.6137390136719,931.0765991210938,256.6981201171875,136.4393310546875,1623.331787109375,102.59781646728516,1662.742919921875,842.954833984375,297.6137390136719,931.0765991210938
147,True,262.6595458984375,139.8009033203125,1619.6285400390625,105.0301742553711,1670.052490234375,843.5133666992188,302.8170166015625,931.5260620117188,262.6595458984375,139.8009033203125,1619.6285400390625,105.0301742553711,1670.052490234375,843.5133666992188,302.8170166015625,931.5260620117188,262.6595458984375,139.8009033203125,1619.6285400390625,105.0301742553711,1670.052490234375,843.5133666992188,302.8170166015625,931.5260620117188
148,True,267.4894104003906,139.3292999267578,1629.711669921875,101.09697723388672,1676.9815673828125,843.8177490234375,308.0691223144531,931.3972778320312,267.4894104003906,139.3292999267578,1629.711669921875,101.09697723388672,1676.9815673828125,843.8177490234375,308.0691223144531,931.3972778320312,267.4894104003906,139.3292999267578,1629.711669921875,101.09697723388672,1676.9815673828125,843.8177490234375,308.0691223144531,931.3972778320312
149,True,272.2767028808594,140.0272216796875,1629.0794677734375,104.94190979003906,1677.7431640625,843.8282470703125,312.670166015625,931.4979248046875,272.2767028808594,140.0272216796875,1629.0794677734375,104.94190979003906,1677.7431640625,843.8282470703125,312.670166015625,931.4979248046875,272.2767028808594,140.0272216796875,1629.0794677734375,104.94190979003906,1677.7431640625,843.8282470703125,312.670166015625,931.4979248046875
150,True,276.7679443359375,140.1099090576172,1632.8021240234375,105.6653823852539,1681.68408203125,843.6631469726562,317.45263671875,931.4927978515625,276.7679443359375,140.1099090576172,1632.8021240234375,105.6653823852539,1681.68408203125,843.6631469726562,317.45263671875,931.4927978515625,276.7679443359375,140.1099090576172,1632.8021240234375,105.6653823852539,1681.68408203125,843.6631469726562,317.45263671875,931.4927978515625
151,True,282.45550537109375,140.3028106689453,1644.3197021484375,100.74237823486328,1692.127197265625,844.1693115234375,322.5794982910156,931.3372192382812,282.45550537109375,140.3028106689453,1644.3197021484375,100.74237823486328,1692.127197265625,844.1693115234375,322.5794982910156,931.3372192382812,282.45550537109375,140.3028106689453,1644.3197021484375,100.74237823486328,1692.127197265625,844.1693115234375,322.5794982910156,931.3372192382812
152,True,287.010498046875,141.05397033691406,1640.8203125,106.14912414550781,1689.8282470703125,844.184814453125,327.1872863769531,931.6508178710938,287.010498046875,141.05397033691406,1640.8203125,106.14912414550781,1689.8282470703125,844.184814453125,327.1872863769531,931.6508178710938,287.010498046875,141.05397033691406,1640.8203125,106.14912414550781,1689.8282470703125,844.184814453125,327.1872863769531,931.6508178710938
153,True,291.6453857421875,141.49655151367188,1644.7354736328125,106.65504455566406,1693.6263427734375,844.2827758789062,331.802490234375,931.8056030273438,291.6453857421875,141.49655151367188,1644.7354736328125,106.65504455566406,1693.6263427734375,844.2827758789062,331.802490234375,931.8056030273438,291.6453857421875,141.49655151367188,1644.7354736328125,106.65504455566406,1693.6263427734375,844.2827758789062,331.802490234375,931.8056030273438
154,True,296.38189697265625,141.78549194335938,1649.0001220703125,107.09245300292969,1697.202392578125,844.3472290039062,336.60345458984375,931.76708984375,296.38189697265625,141.78549194335938,1649.0001220703125,107.09245300292969,1697.202392578125,844.3472290039062,336.60345458984375,931.76708984375,296.38189697265625,141.78549194335938,1649.0001220703125,107.09245300292969,1697.202392578125,844.3472290039062,336.60345458984375,931.76708984375
155,True,301.21612548828125,142.35484313964844,1652.90283203125,107.65372467041016,1700.832275390625,844.5413818359375,341.4707946777344,932.0717163085938,301.21612548828125,142.35484313964844,1652.90283203125,107.65372467041016,1700.832275390625,844.5413818359375,341.4707946777344,932.0717163085938,301.21612548828125,142.35484313964844,1652.90283203125,107.65372467041016,1700.832275390625,844.5413818359375,341.4707946777344,932.0717163085938
156,True,306.3983459472656,143.20654296875,1656.5447998046875,108.5004653930664,1704.756103515625,844.9946899414062,346.4082946777344,932.488525390625,306.3983459472656,143.20654296875,1656.5447998046875,108.5004653930664,1704.756103515625,844.9946899414062,346.4082946777344,932.488525390625,306.3983459472656,143.20654296875,1656.5447998046875,108.5004653930664,1704.756103515625,844.9946899414062,346.4082946777344,932.488525390625
157,True,311.2033386230469,144.0044708251953,1659.9024658203125,109.42069244384766,1708.6632080078125,845.5564575195312,351.07415771484375,932.9848022460938,311.2033386230469,144.0044708251953,1659.9024658203125,109.42069244384766,1708.6632080078125,845.5564575195312,351.07415771484375,932.9848022460938,311.2033386230469,144.0044708251953,1659.9024658203125,109.42069244384766,1708.6632080078125,845.5564575195312,351.07415771484375,932.9848022460938
158,True,315.6405944824219,144.39552307128906,1663.6417236328125,109.93314361572266,1711.9842529296875,845.4896850585938,355.7000732421875,932.9536743164062,315.6405944824219,144.39552307128906,1663.6417236328125,109.93314361572266,1711.9842529296875,845.4896850585938,355.7000732421875,932.9536743164062,315.6405944824219,144.39552307128906,1663.6417236328125,109.93314361572266,1711.9842529296875,845.4896850585938,355.7000732421875,932.9536743164062
159,True,320.2240295410156,144.5049591064453,1667.202880859375,110.10089874267578,1715.2791748046875,845.4422607421875,360.1596374511719,932.8796997070312,320.2240295410156,144.5049591064453,1667.202880859375,110.10089874267578,1715.2791748046875,845.4422607421875,360.1596374511719,932.8796997070312,320.2240295410156,144.5049591064453,1667.202880859375,110.10089874267578,1715.2791748046875,845.4422607421875,360.1596374511719,932.8796997070312
160,True,324.44915771484375,144.46612548828125,1670.2137451171875,110.31886291503906,1717.8848876953125,845.096923828125,364.25042724609375,932.686279296875,324.44915771484375,144.46612548828125,1670.2137451171875,110.31886291503906,1717.8848876953125,845.096923828125,364.25042724609375,932.686279296875,324.44915771484375,144.46612548828125,1670.2137451171875,110.31886291503906,1717.8848876953125,845.096923828125,364.25042724609375,932.686279296875
161,True,328.4934997558594,144.4405975341797,1672.82763671875,110.1961669921875,1720.6375732421875,844.3072509765625,368.0641784667969,931.9773559570312,328.4934997558594,144.4405975341797,1672.82763671875,110.1961669921875,1720.6375732421875,844.3072509765625,368.0641784667969,931.9773559570312,328.4934997558594,144.4405975341797,1672.82763671875,110.1961669921875,1720.6375732421875,844.3072509765625,368.0641784667969,931.9773559570312
162,True,331.8902893066406,143.7804718017578,1675.44091796875,109.57124328613281,1722.975830078125,843.2119750976562,371.57568359375,930.9822998046875,331.8902893066406,143.7804718017578,1675.44091796875,109.57124328613281,1722.975830078125,843.2119750976562,371.57568359375,930.9822998046875,331.8902893066406,143.7804718017578,1675.44091796875,109.57124328613281,1722.975830078125,843.2119750976562,371.57568359375,930.9822998046875
163,True,335.16461181640625,142.7147979736328,1677.65380859375,108.66328430175781,1725.2864990234375,841.755615234375,375.06683349609375,929.6824340820312,335.16461181640625,142.7147979736328,1677.65380859375,108.66328430175781,1725.2864990234375,841.755615234375,375.06683349609375,929.6824340820312,335.16461181640625,142.7147979736328,1677.65380859375,108.66328430175781,1725.2864990234375,841.755615234375,375.06683349609375,929.6824340820312
164,True,338.247802734375,141.10693359375,1680.13232421875,107.25064849853516,1727.4390869140625,839.6654663085938,378.3069152832031,927.9517211914062,338.247802734375,141.10693359375,1680.13232421875,107.25064849853516,1727.4390869140625,839.6654663085938,378.3069152832031,927.9517211914062,338.247802734375,141.10693359375,1680.13232421875,107.25064849853516,1727.4390869140625,839.6654663085938,378.3069152832031,927.9517211914062
165,True,341.2270202636719,139.09359741210938,1682.578125,105.26335906982422,1729.5745849609375,837.470458984375,381.3480224609375,925.97265625,341.2270202636719,139.09359741210938,1682.578125,105.26335906982422,1729.5745849609375,837.470458984375,381.3480224609375,925.97265625,341.2270202636719,139.09359741210938,1682.578125,105.26335906982422,1729.5745849609375,837.470458984375,381.3480224609375,925.97265625
166,True,343.41790771484375,136.4107666015625,1685.1783447265625,102.821044921875,1731.267822265625,834.9951171875,384.0144348144531,923.7210693359375,343.41790771484375,136.4107666015625,1685.1783447265625,102.821044921875,1731.267822265625,834.9951171875,384.0144348144531,923.7210693359375,343.41790771484375,136.4107666015625,1685.1783447265625,102.821044921875,1731.267822265625,834.9951171875,384.0144348144531,923.7210693359375
167,True,345.728759765625,133.81454467773438,1687.7755126953125,99.89663696289062,1733.4073486328125,832.4091186523438,386.5556945800781,921.2518920898438,345.728759765625,133.81454467773438,1687.7755126953125,99.89663696289062,1733.4073486328125,832.4091186523438,386.5556945800781,921.2518920898438,345.728759765625,133.81454467773438,1687.7755126953125,99.89663696289062,1733.4073486328125,832.4091186523438,386.5556945800781,921.2518920898438
168,True,347.42022705078125,130.551025390625,1690.191162109375,96.80278778076172,1735.0338134765625,829.5218505859375,388.7323913574219,918.6790771484375,347.42022705078125,130.551025390625,1690.191162109375,96.80278778076172,1735.0338134765625,829.5218505859375,388.7323913574219,918.6790771484375,347.42022705078125,130.551025390625,1690.191162109375,96.80278778076172,1735.0338134765625,829.5218505859375,388.7323913574219,918.6790771484375
169,True,348.9371337890625,127.49987030029297,1691.8516845703125,93.42213439941406,1736.5635986328125,826.4275512695312,390.4727783203125,915.9618530273438,348.9371337890625,127.49987030029297,1691.8516845703125,93.42213439941406,1736.5635986328125,826.4275512695312,390.4727783203125,915.9618530273438,348.9371337890625,127.49987030029297,1691.8516845703125,93.42213439941406,1736.5635986328125,826.4275512695312,390.4727783203125,915.9618530273438
170,True,350.1501159667969,124.21395111083984,1693.6658935546875,89.86991119384766,1738.03369140625,822.8513793945312,391.8636474609375,912.692138671875,350.1501159667969,124.21395111083984,1693.6658935546875,89.86991119384766,1738.03369140625,822.8513793945312,391.8636474609375,912.692138671875,350.1501159667969,124.21395111083984,1693.6658935546875,89.86991119384766,1738.03369140625,822.8513793945312,391.8636474609375,912.692138671875
171,True,351.1205139160156,119.97810363769531,1694.991455078125,85.45154571533203,1738.817626953125,818.6219482421875,393.2986755371094,908.8263549804688,351.1205139160156,119.97810363769531,1694.991455078125,85.45154571533203,1738.817626953125,818.6219482421875,393.2986755371094,908.8263549804688,351.1205139160156,119.97810363769531,1694.991455078125,85.45154571533203,1738.817626953125,818.6219482421875,393.2986755371094,908.8263549804688
172,True,352.2017517089844,115.65314483642578,1696.389892578125,80.92483520507812,1739.5245361328125,814.25439453125,394.71466064453125,904.8422241210938,352.2017517089844,115.65314483642578,1696.389892578125,80.92483520507812,1739.5245361328125,814.25439453125,394.71466064453125,904.8422241210938,352.2017517089844,115.65314483642578,1696.389892578125,80.92483520507812,1739.5245361328125,814.25439453125,394.71466064453125,904.8422241210938
173,True,352.75927734375,111.23640441894531,1697.80224609375,76.38590240478516,1740.16845703125,809.7246704101562,396.3870544433594,900.9144897460938,352.75927734375,111.23640441894531,1697.80224609375,76.38590240478516,1740.16845703125,809.7246704101562,396.3870544433594,900.9144897460938,352.75927734375,111.23640441894531,1697.80224609375,76.38590240478516,1740.16845703125,809.7246704101562,396.3870544433594,900.9144897460938
174,True,353.6881103515625,106.98768615722656,1699.356201171875,71.80158996582031,1740.7528076171875,805.22265625,397.9122009277344,896.89013671875,353.6881103515625,106.98768615722656,1699.356201171875,71.80158996582031,1740.7528076171875,805.22265625,397.9122009277344,896.89013671875,353.6881103515625,106.98768615722656,1699.356201171875,71.80158996582031,1740.7528076171875,805.22265625,397.9122009277344,896.89013671875
175,True,354.1798095703125,102.4284896850586,1700.03076171875,67.01123809814453,1740.7315673828125,800.4091186523438,399.5942077636719,892.5447998046875,354.1798095703125,102.4284896850586,1700.03076171875,67.01123809814453,1740.7315673828125,800.4091186523438,399.5942077636719,892.5447998046875,354.1798095703125,102.4284896850586,1700.03076171875,67.01123809814453,1740.7315673828125,800.4091186523438,399.5942077636719,892.5447998046875
176,True,354.6294860839844,98.19245147705078,1700.3177490234375,62.3885498046875,1740.38818359375,795.4058837890625,400.85174560546875,888.1951904296875,354.6294860839844,98.19245147705078,1700.3177490234375,62.3885498046875,1740.38818359375,795.4058837890625,400.85174560546875,888.1951904296875,354.6294860839844,98.19245147705078,1700.3177490234375,62.3885498046875,1740.38818359375,795.4058837890625,400.85174560546875,888.1951904296875
177,True,354.8004150390625,94.01263427734375,1700.3748779296875,57.8723258972168,1739.66552734375,790.50830078125,401.9000549316406,883.925537109375,354.8004150390625,94.01263427734375,1700.3748779296875,57.8723258972168,1739.66552734375,790.50830078125,401.9000549316406,883.925537109375,354.8004150390625,94.01263427734375,1700.3748779296875,57.8723258972168,1739.66552734375,790.50830078125,401.9000549316406,883.925537109375
178,True,354.6737976074219,89.9529037475586,1699.9466552734375,53.44447708129883,1738.5120849609375,785.4135131835938,402.7935485839844,879.6948852539062,354.6737976074219,89.9529037475586,1699.9466552734375,53.44447708129883,1738.5120849609375,785.4135131835938,402.7935485839844,879.6948852539062,354.6737976074219,89.9529037475586,1699.9466552734375,53.44447708129883,1738.5120849609375,785.4135131835938,402.7935485839844,879.6948852539062
179,True,354.7207946777344,86.02310943603516,1699.68017578125,48.995513916015625,1737.4552001953125,780.1102905273438,404.278076171875,875.2283325195312,354.7207946777344,86.02310943603516,1699.68017578125,48.995513916015625,1737.4552001953125,780.1102905273438,404.278076171875,875.2283325195312,354.7207946777344,86.02310943603516,1699.68017578125,48.995513916015625,1737.4552001953125,780.1102905273438,404.278076171875,875.2283325195312
180,True,355.2206115722656,82.15032958984375,1699.2725830078125,44.749977111816406,1736.5328369140625,774.915771484375,405.95587158203125,870.9332275390625,355.2206115722656,82.15032958984375,1699.2725830078125,44.749977111816406,1736.5328369140625,774.915771484375,405.95587158203125,870.9332275390625,355.2206115722656,82.15032958984375,1699.2725830078125,44.749977111816406,1736.5328369140625,774.915771484375,405.95587158203125,870.9332275390625
181,True,355.5619812011719,78.64221954345703,1699.3460693359375,40.50615692138672,1735.2493896484375,769.9614868164062,407.6103515625,866.7222900390625,355.5619812011719,78.64221954345703,1699.3460693359375,40.50615692138672,1735.2493896484375,769.9614868164062,407.6103515625,866.7222900390625,355.5619812011719,78.64221954345703,1699.3460693359375,40.50615692138672,1735.2493896484375,769.9614868164062,407.6103515625,866.7222900390625
182,True,356.11260986328125,75.37145233154297,1699.8050537109375,36.28138732910156,1733.8118896484375,765.0184936523438,409.46533203125,862.3256225585938,356.11260986328125,75.37145233154297,1699.8050537109375,36.28138732910156,1733.8118896484375,765.0184936523438,409.46533203125,862.3256225585938,356.11260986328125,75.37145233154297,1699.8050537109375,36.28138732910156,1733.8118896484375,765.0184936523438,409.46533203125,862.3256225585938
183,True,356.431640625,72.3691635131836,1698.306884765625,32.82344055175781,1732.2984619140625,760.06494140625,410.7664489746094,858.3739013671875,356.431640625,72.3691635131836,1698.306884765625,32.82344055175781,1732.2984619140625,760.06494140625,410.7664489746094,858.3739013671875,356.431640625,72.3691635131836,1698.306884765625,32.82344055175781,1732.2984619140625,760.06494140625,410.7664489746094,858.3739013671875
184,True,356.5284423828125,69.24649810791016,1697.9405517578125,28.735185623168945,1730.233154296875,754.9789428710938,412.77252197265625,853.830810546875,356.5284423828125,69.24649810791016,1697.9405517578125,28.735185623168945,1730.233154296875,754.9789428710938,412.77252197265625,853.830810546875,356.5284423828125,69.24649810791016,1697.9405517578125,28.735185623168945,1730.233154296875,754.9789428710938,412.77252197265625,853.830810546875
185,True,356.8893737792969,66.32708740234375,1696.6923828125,25.161762237548828,1728.9295654296875,750.1029663085938,413.8721008300781,850.1533203125,356.8893737792969,66.32708740234375,1696.6923828125,25.161762237548828,1728.9295654296875,750.1029663085938,413.8721008300781,850.1533203125,356.8893737792969,66.32708740234375,1696.6923828125,25.161762237548828,1728.9295654296875,750.1029663085938,413.8721008300781,850.1533203125
186,True,356.8170166015625,63.19725799560547,1696.5826416015625,21.27715492248535,1726.702880859375,745.1666870117188,415.6291809082031,845.6376342773438,356.8170166015625,63.19725799560547,1696.5826416015625,21.27715492248535,1726.702880859375,745.1666870117188,415.6291809082031,845.6376342773438,356.8170166015625,63.19725799560547,1696.5826416015625,21.27715492248535,1726.702880859375,745.1666870117188,415.6291809082031,845.6376342773438
187,True,356.86578369140625,60.39085388183594,1695.81787109375,17.576969146728516,1724.7537841796875,740.7084350585938,416.8661193847656,841.92724609375,356.86578369140625,60.39085388183594,1695.81787109375,17.576969146728516,1724.7537841796875,740.7084350585938,416.8661193847656,841.92724609375,356.86578369140625,60.39085388183594,1695.81787109375,17.576969146728516,1724.7537841796875,740.7084350585938,416.8661193847656,841.92724609375
188,True,356.7149658203125,57.8477668762207,1694.43896484375,14.104402542114258,1722.9779052734375,736.5302734375,417.5586853027344,838.427001953125,356.7149658203125,57.8477668762207,1694.43896484375,14.104402542114258,1722.9779052734375,736.5302734375,417.5586853027344,838.427001953125,356.7149658203125,57.8477668762207,1694.43896484375,14.104402542114258,1722.9779052734375,736.5302734375,417.5586853027344,838.427001953125
189,True,355.9081726074219,55.08542251586914,1693.4244384765625,10.401094436645508,1720.842529296875,732.182373046875,417.6240539550781,834.9425659179688,355.9081726074219,55.08542251586914,1693.4244384765625,10.401094436645508,1720.842529296875,732.182373046875,417.6240539550781,834.9425659179688,355.9081726074219,55.08542251586914,1693.4244384765625,10.401094436645508,1720.842529296875,732.182373046875,417.6240539550781,834.9425659179688
190,True,354.68829345703125,52.54111099243164,1692.16015625,6.862868309020996,1718.6168212890625,728.055908203125,417.67626953125,831.539794921875,354.68829345703125,52.54111099243164,1692.16015625,6.862868309020996,1718.6168212890625,728.055908203125,417.67626953125,831.539794921875,354.68829345703125,52.54111099243164,1692.16015625,6.862868309020996,1718.6168212890625,728.055908203125,417.67626953125,831.539794921875
191,True,353.2646789550781,50.00499725341797,1690.7337646484375,3.565870761871338,1716.3489990234375,724.2035522460938,417.6603088378906,828.3764038085938,353.2646789550781,50.00499725341797,1690.7337646484375,3.565870761871338,1716.3489990234375,724.2035522460938,417.6603088378906,828.3764038085938,353.2646789550781,50.00499725341797,1690.7337646484375,3.565870761871338,1716.3489990234375,724.2035522460938,417.6603088378906,828.3764038085938
192,True,351.737060546875,47.4913215637207,1689.0753173828125,0.43782472610473633,1714.5595703125,720.6261596679688,416.86151123046875,825.7387084960938,351.737060546875,47.4913215637207,1689.0753173828125,0.43782472610473633,1714.5595703125,720.6261596679688,416.86151123046875,825.7387084960938,351.737060546875,47.4913215637207,1689.0753173828125,0.43782472610473633,1714.5595703125,720.6261596679688,416.86151123046875,825.7387084960938
193,True,349.6781921386719,44.98582077026367,1688.05224609375,-3.091334819793701,1712.461669921875,717.029052734375,415.9937438964844,822.9315795898438,349.6781921386719,44.98582077026367,1688.05224609375,-3.091334819793701,1712.461669921875,717.029052734375,415.9937438964844,822.9315795898438,349.6781921386719,44.98582077026367,1688.05224609375,-3.091334819793701,1712.461669921875,717.029052734375,415.9937438964844,822.9315795898438
194,True,347.5456237792969,42.317115783691406,1686.725830078125,-6.507662296295166,1710.549560546875,713.5885009765625,414.86529541015625,820.2843017578125,347.5456237792969,42.317115783691406,1686.725830078125,-6.507662296295166,1710.549560546875,713.5885009765625,414.86529541015625,820.2843017578125,347.5456237792969,42.317115783691406,1686.725830078125,-6.507662296295166,1710.549560546875,713.5885009765625,414.86529541015625,820.2843017578125
195,True,345.1562194824219,39.8818244934082,1685.7222900390625,-9.801910400390625,1708.483154296875,710.5473022460938,413.5775451660156,818.0535278320312,345.1562194824219,39.8818244934082,1685.7222900390625,-9.801910400390625,1708.483154296875,710.5473022460938,413.5775451660156,818.0535278320312,345.1562194824219,39.8818244934082,1685.7222900390625,-9.801910400390625,1708.483154296875,710.5473022460938,413.5775451660156,818.0535278320312
196,True,342.6094665527344,37.478607177734375,1684.9296875,-13.18057632446289,1706.7335205078125,707.3468627929688,412.1596374511719,815.4942626953125,342.6094665527344,37.478607177734375,1684.9296875,-13.18057632446289,1706.7335205078125,707.3468627929688,412.1596374511719,815.4942626953125,342.6094665527344,37.478607177734375,1684.9296875,-13.18057632446289,1706.7335205078125,707.3468627929688,412.1596374511719,815.4942626953125
197,True,339.7666015625,35.024566650390625,1682.933837890625,-16.34990692138672,1704.568115234375,704.4307861328125,410.66937255859375,813.255859375,339.7666015625,35.024566650390625,1682.933837890625,-16.34990692138672,1704.568115234375,704.4307861328125,410.66937255859375,813.255859375,339.7666015625,35.024566650390625,1682.933837890625,-16.34990692138672,1704.568115234375,704.4307861328125,410.66937255859375,813.255859375
198,True,337.09765625,32.58403396606445,1681.45166015625,-19.405553817749023,1702.477783203125,701.3372802734375,408.6593933105469,811.0962524414062,337.09765625,32.58403396606445,1681.45166015625,-19.405553817749023,1702.477783203125,701.3372802734375,408.6593933105469,811.0962524414062,337.09765625,32.58403396606445,1681.45166015625,-19.405553817749023,1702.477783203125,701.3372802734375,408.6593933105469,811.0962524414062
199,True,334.0386047363281,30.33268928527832,1679.8546142578125,-22.38632583618164,1700.513916015625,698.7965698242188,406.7537536621094,809.1974487304688,334.0386047363281,30.33268928527832,1679.8546142578125,-22.38632583618164,1700.513916015625,698.7965698242188,406.7537536621094,809.1974487304688,334.0386047363281,30.33268928527832,1679.8546142578125,-22.38632583618164,1700.513916015625,698.7965698242188,406.7537536621094,809.1974487304688
200,True,330.94122314453125,28.187084197998047,1678.537353515625,-25.157024383544922,1698.20849609375,696.2363891601562,404.9601745605469,807.1396484375,330.94122314453125,28.187084197998047,1678.537353515625,-25.157024383544922,1698.20849609375,696.2363891601562,404.9601745605469,807.1396484375,330.94122314453125,28.187084197998047,1678.537353515625,-25.157024383544922,1698.20849609375,696.2363891601562,404.9601745605469,807.1396484375
201,True,328.22314453125,26.230539321899414,1677.197021484375,-27.756006240844727,1696.0828857421875,693.9411010742188,403.3144226074219,805.2816772460938,328.22314453125,26.230539321899414,1677.197021484375,-27.756006240844727,1696.0828857421875,693.9411010742188,403.3144226074219,805.2816772460938,328.22314453125,26.230539321899414,1677.197021484375,-27.756006240844727,1696.0828857421875,693.9411010742188,403.3144226074219,805.2816772460938
202,True,325.4163818359375,24.768827438354492,1675.4742431640625,-29.839256286621094,1694.033935546875,691.9305419921875,401.5810241699219,803.8826293945312,325.4163818359375,24.768827438354492,1675.4742431640625,-29.839256286621094,1694.033935546875,691.9305419921875,401.5810241699219,803.8826293945312,325.4163818359375,24.768827438354492,1675.4742431640625,-29.839256286621094,1694.033935546875,691.9305419921875,401.5810241699219,803.8826293945312
203,True,323.00335693359375,23.592670440673828,1673.9798583984375,-31.763986587524414,1692.2392578125,690.387451171875,400.1199035644531,802.8145751953125,323.00335693359375,23.592670440673828,1673.9798583984375,-31.763986587524414,1692.2392578125,690.387451171875,400.1199035644531,802.8145751953125,323.00335693359375,23.592670440673828,1673.9798583984375,-31.763986587524414,1692.2392578125,690.387451171875,400.1199035644531,802.8145751953125
204,True,320.9056091308594,22.57648277282715,1672.0682373046875,-32.851287841796875,1690.3057861328125,689.0570068359375,398.6329345703125,802.0842895507812,320.9056091308594,22.57648277282715,1672.0682373046875,-32.851287841796875,1690.3057861328125,689.0570068359375,398.6329345703125,802.0842895507812,320.9056091308594,22.57648277282715,1672.0682373046875,-32.851287841796875,1690.3057861328125,689.0570068359375,398.6329345703125,802.0842895507812
205,True,318.84228515625,22.334026336669922,1671.3961181640625,-34.08916091918945,1688.4290771484375,688.0357666015625,397.616455078125,801.5444946289062,318.84228515625,22.334026336669922,1671.3961181640625,-34.08916091918945,1688.4290771484375,688.0357666015625,397.616455078125,801.5444946289062,318.84228515625,22.334026336669922,1671.3961181640625,-34.08916091918945,1688.4290771484375,688.0357666015625,397.616455078125,801.5444946289062
206,True,316.9284973144531,22.57175636291504,1669.459228515625,-34.14061737060547,1686.7413330078125,687.915283203125,396.2770080566406,802.1016845703125,316.9284973144531,22.57175636291504,1669.459228515625,-34.14061737060547,1686.7413330078125,687.915283203125,396.2770080566406,802.1016845703125,316.9284973144531,22.57175636291504,1669.459228515625,-34.14061737060547,1686.7413330078125,687.915283203125,396.2770080566406,802.1016845703125
207,True,315.1688537597656,23.98759651184082,1667.860595703125,-33.26619338989258,1685.2681884765625,688.6224365234375,395.33819580078125,803.2910766601562,315.1688537597656,23.98759651184082,1667.860595703125,-33.26619338989258,1685.2681884765625,688.6224365234375,395.33819580078125,803.2910766601562,315.1688537597656,23.98759651184082,1667.860595703125,-33.26619338989258,1685.2681884765625,688.6224365234375,395.33819580078125,803.2910766601562
208,True,313.6995544433594,26.05853271484375,1666.6673583984375,-31.744409561157227,1683.690673828125,690.0382690429688,394.2568359375,805.1534423828125,313.6995544433594,26.05853271484375,1666.6673583984375,-31.744409561157227,1683.690673828125,690.0382690429688,394.2568359375,805.1534423828125,313.6995544433594,26.05853271484375,1666.6673583984375,-31.744409561157227,1683.690673828125,690.0382690429688,394.2568359375,805.1534423828125
