category,clip_id,method,metric,status,reason,definition,rows,ok_rows,translation_px_mean,translation_px_p50,translation_px_p95,translation_px_max,rotation_abs_deg_mean,rotation_abs_deg_p50,rotation_abs_deg_p95,rotation_abs_deg_max,scale_abs_delta_mean,scale_abs_delta_p50,scale_abs_delta_p95,scale_abs_delta_max
scrolling,scrolling_04,optical_flow,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,298,298,2.9296505670001416,2.77858312882007,5.744855281133223,7.964443074179051,0.004288733651948037,0.003200745787550921,0.01112264280100644,0.029428083073946884,0.0011958356891738377,0.0011908237817126466,0.002559212763763352,0.0037121134396860267
scrolling,scrolling_04,proposed,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,298,298,3.353748866861915,3.6650444811682616,7.633099485691744,8.778687095567093,0.002502651023598655,0.00048791343429451526,0.007154271250070581,0.009705437115888135,0.00037155230039852765,5.207095846804233e-05,0.0014725968340360274,0.00213640426517836
scrolling,scrolling_05,frame_wise,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,298,298,3.602900181172351,3.5087418452146375,6.554895511998405,24.745234081003677,0.018174743054178585,0.01744831322694723,0.045165748497103836,0.18636087985947036,0.0013638443169173566,0.0009237013032326602,0.0032057806011546665,0.03550393350317993
scrolling,scrolling_05,optical_flow,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,298,298,3.527731215340239,3.6728646892868184,5.81318319852743,8.58637423369705,0.004076668373179148,0.002883445772567758,0.010632015000801657,0.03588653497078982,0.0005178171791766674,0.00035459175539381826,0.0015711699524026605,0.004447438548674576
scrolling,scrolling_05,proposed,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,298,298,4.09328085015327,3.2946643215199485,9.43439114200691,10.005877380968842,0.004597494801696634,0.004290481729352005,0.010843276818922299,0.01636883847379956,0.00028105460258158064,5.181709568724546e-05,0.0009455195651031255,0.0017605020091024937
scrolling,scrolling_06,frame_wise,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,299,299,2.5736256437567087,2.3728769744823213,5.185468610712876,14.374001598710679,0.019991478981914525,0.01907107523825699,0.05490090448505783,0.1426093561036163,0.001322673333067655,0.0009976958331815444,0.003354590624817964,0.029025766693364652
scrolling,scrolling_06,optical_flow,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,299,299,2.08003838188137,1.916826645420384,4.430189395750682,9.511793221567327,0.005160640699825322,0.0034152302876751207,0.01726078827301075,0.04236986537573115,0.0004805788410885912,0.0003406793692567467,0.0013133134647384747,0.006851122844120372
scrolling,scrolling_06,proposed,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,299,299,4.049281431612474,4.924265222188431,9.993980805533797,10.486946305948852,0.006273692529545933,0.003657316754355774,0.021423177689505576,0.026731068727704366,0.0003218866664758269,8.170134316709543e-05,0.0010387436918222405,0.0013374220861317454
scrolling,scrolling_07,frame_wise,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,299,299,2.898341482234493,2.5870404146100143,6.218675475310559,17.505457268229648,0.02385077653173086,0.01906933798980442,0.0646964145463754,0.2159899995146924,0.0010948706633544117,0.0008038715399181218,0.0026184221288985,0.028373897491106526
scrolling,scrolling_07,optical_flow,temporal,ok,,frame-to-frame projective motion of the estimated screen quadrilateral,299,299,14.671741387073963,3.4593119504432472,51.60329633677883,652.7680489200208,0.01686719237369611,0.006417349116320122,0.05284861394180195,0.748274236141089,0.004144394624927288,0.0007188293381340527,0.01701467493890489,0.3278128167853762
